timestamp,can_id,dlc,label,attack_type,d0,d1,d2,d3,d4,d5,d6,d7
20.873,19,8,0,normal,19,250,4,255,11,135,2,113
20.874,48,6,0,normal,107,127,123,1,229,0,0,0
20.875,32,4,0,normal,5,242,1,61,0,0,0,0
20.876,19,8,0,normal,6,252,254,4,231,128,2,123
20.877,19,8,0,normal,248,7,250,245,241,125,2,133
20.878,32,4,0,normal,6,32,1,71,0,0,0,0
20.879,19,8,0,normal,8,252,254,17,233,127,2,143
20.88,19,8,0,normal,250,255,4,243,19,137,2,153
20.881,32,4,0,normal,5,250,1,81,0,0,0,0
20.882,19,8,0,normal,0,11,251,30,241,137,2,163
20.883,5,8,0,normal,193,183,75,184,1,119,0,0
20.884,48,6,0,normal,117,113,134,1,239,0,0,0
20.885,19,8,0,normal,244,249,252,22,20,133,2,173
20.886,32,4,0,normal,5,180,1,91,0,0,0,0
20.887,19,8,0,normal,13,249,253,243,243,126,2,184
20.888,80,3,0,normal,68,60,28,0,0,0,0,0
20.889,19,8,0,normal,2,230,1,235,243,123,2,193
20.89,64,4,0,normal,2,209,0,1,0,0,0,0
20.891000000000002,32,4,0,normal,5,245,1,101,0,0,0,0
20.892,19,8,0,normal,255,249,3,35,0,119,2,204
20.893,19,8,0,normal,249,5,254,239,238,127,2,213
20.894000000000002,48,6,0,normal,112,127,128,1,249,0,0,0
20.895,32,4,0,normal,5,197,1,111,0,0,0,0
20.896,19,8,0,normal,246,10,250,3,14,127,2,224
20.897000000000002,19,8,0,normal,12,245,253,247,65,129,2,234
20.898,32,4,0,normal,5,254,1,121,0,0,0,0
20.899,19,8,0,normal,6,0,5,219,5,129,2,244
20.900000000000002,19,8,0,normal,10,245,251,236,10,129,2,254
20.901,32,4,0,normal,5,172,1,131,0,0,0,0
20.902,19,8,0,normal,19,2,0,252,18,128,2,8
20.903,48,6,0,normal,146,115,120,1,2,0,0,0
20.904,5,8,0,normal,193,182,78,186,1,129,0,0
20.905,19,8,0,normal,253,10,252,23,27,124,2,17
20.906,32,4,0,normal,5,244,1,141,0,0,0,0
20.907,19,8,0,normal,2,5,6,19,10,130,2,27
20.908,19,8,0,normal,244,0,251,0,22,126,2,38
20.909,64,4,0,normal,2,174,0,1,0,0,0,0
20.91,32,4,0,normal,5,167,1,151,0,0,0,0
20.911,19,8,0,normal,5,251,3,232,7,129,2,47
20.912,19,8,0,normal,7,250,3,30,211,127,2,57
20.913,48,6,0,normal,109,119,124,1,12,0,0,0
20.914,32,4,0,normal,5,216,1,161,0,0,0,0
20.915,19,8,0,normal,3,9,1,13,235,132,2,67
20.916,19,8,0,normal,224,15,6,15,44,117,2,78
20.917,32,4,0,normal,6,2,1,171,0,0,0,0
20.918,19,8,0,normal,1,2,251,7,6,123,2,87
20.919,19,8,0,normal,0,243,255,19,19,130,2,97
20.92,32,4,0,normal,6,12,1,181,0,0,0,0
20.921,19,8,0,normal,9,250,1,21,229,120,2,107
20.922,48,6,0,normal,113,110,122,1,23,0,0,0
20.923000000000002,19,8,0,normal,251,15,254,226,3,126,2,117
20.924,5,8,0,normal,193,177,83,183,1,139,0,0
20.925,32,4,0,normal,5,136,1,191,0,0,0,0
20.926000000000002,19,8,0,normal,4,250,7,253,254,130,2,127
20.927,80,3,0,normal,68,60,39,0,0,0,0,0
20.928,19,8,0,normal,3,253,5,244,3,125,2,137
20.929000000000002,64,4,0,normal,2,204,0,1,0,0,0,0
20.93,32,4,0,normal,5,207,1,201,0,0,0,0
20.931,19,8,0,normal,2,17,255,8,45,128,2,147
20.932000000000002,19,8,0,normal,232,250,250,18,255,132,2,158
20.933,48,6,0,normal,134,134,121,1,32,0,0,0
20.934,32,4,0,normal,5,245,1,211,0,0,0,0
20.935,19,8,0,normal,13,242,255,7,1,134,2,167
20.936,19,8,0,normal,7,4,4,15,0,125,2,177
20.937,19,8,0,normal,9,249,0,233,14,133,2,187
20.938,32,4,0,normal,5,173,1,221,0,0,0,0
20.939,19,8,0,normal,255,252,5,28,247,111,2,197
20.94,32,4,0,normal,6,21,1,231,0,0,0,0
20.941,19,8,0,normal,0,0,4,249,244,125,2,207
20.942,48,6,0,normal,132,136,136,1,42,0,0,0
20.943,5,8,0,normal,195,179,82,184,1,149,0,0
20.944,19,8,0,normal,14,2,255,237,12,125,2,217
20.945,32,4,0,normal,5,215,1,241,0,0,0,0
20.946,19,8,0,normal,240,252,254,8,251,113,2,228
20.947,19,8,0,normal,252,242,251,20,223,128,2,238
20.948,32,4,0,normal,5,194,1,251,0,0,0,0
20.949,19,8,0,normal,249,247,1,8,222,132,2,247
20.95,64,4,0,normal,2,188,0,1,0,0,0,0
20.951,19,8,0,normal,3,245,254,231,246,125,2,1
20.952,48,6,0,normal,116,131,130,1,52,0,0,0
20.953,32,4,0,normal,6,99,1,5,0,0,0,0
20.954,19,8,0,normal,9,11,248,217,251,135,2,12
20.955000000000002,19,8,0,normal,24,250,254,10,253,126,2,21
20.956,32,4,0,normal,5,251,1,15,0,0,0,0
20.957,19,8,0,normal,27,13,9,220,21,122,2,31
20.958000000000002,19,8,0,normal,16,13,3,242,247,124,2,41
20.959,32,4,0,normal,6,2,1,25,0,0,0,0
20.96,19,8,0,normal,4,14,8,240,9,129,2,51
20.961000000000002,48,6,0,normal,127,137,130,1,62,0,0,0
20.962,19,8,0,normal,251,255,255,242,255,120,2,62
20.963,5,8,0,normal,195,187,80,185,1,160,0,0
20.964000000000002,32,4,0,normal,5,227,1,35,0,0,0,0
20.965,19,8,0,normal,246,20,244,0,241,134,2,72
20.966,80,3,0,normal,68,64,37,0,0,0,0,0
20.967,19,8,0,normal,25,0,253,222,22,122,2,81
20.968,32,4,0,normal,5,199,1,45,0,0,0,0
20.969,64,4,0,normal,2,212,0,1,0,0,0,0
20.97,19,8,0,normal,10,250,254,221,215,130,2,91
20.971,19,8,0,normal,8,3,0,242,29,118,2,101
20.972,48,6,0,normal,123,129,127,1,73,0,0,0
20.973,32,4,0,normal,5,219,1,55,0,0,0,0
20.974,19,8,0,normal,251,5,250,254,8,125,2,112
20.975,19,8,0,normal,0,2,248,223,2,123,2,121
20.976,32,4,0,normal,5,192,1,65,0,0,0,0
20.977,19,8,0,normal,5,247,244,33,24,132,2,132
20.978,19,8,0,normal,245,0,250,255,250,121,2,142
20.979,32,4,0,normal,5,245,1,75,0,0,0,0
20.98,19,8,0,normal,254,17,0,206,220,137,2,152
20.981,48,6,0,normal,124,130,128,1,83,0,0,0
20.982,19,8,0,normal,14,237,6,25,0,129,2,161
20.983,5,8,0,normal,194,171,81,185,1,169,0,0
20.984,32,4,0,normal,5,233,1,85,0,0,0,0
20.985,19,8,0,normal,4,250,7,0,10,125,2,172
20.986,19,8,0,normal,10,1,0,24,222,125,2,181
20.987000000000002,32,4,0,normal,5,189,1,95,0,0,0,0
20.988,19,8,0,normal,3,3,0,242,0,128,2,191
20.989,64,4,0,normal,2,198,0,1,0,0,0,0
20.990000000000002,19,8,0,normal,11,6,0,210,252,130,2,202
20.991,48,6,0,normal,125,131,126,1,92,0,0,0
20.992,32,4,0,normal,5,231,1,105,0,0,0,0
20.993000000000002,19,8,0,normal,14,7,250,223,8,132,2,211
20.994,19,8,0,normal,240,254,11,251,50,122,2,222
20.995,32,4,0,normal,5,187,1,115,0,0,0,0
20.996,19,8,0,normal,249,244,248,252,2,123,2,231
20.997,19,8,0,normal,252,14,4,251,8,118,2,242
20.998,32,4,0,normal,5,233,1,125,0,0,0,0
20.999,19,8,0,normal,0,253,0,254,230,135,2,252
21.0,48,6,0,normal,137,124,119,1,102,0,0,0
21.001,19,8,0,normal,232,20,0,15,238,125,2,5
21.002,5,8,0,normal,194,181,80,184,1,179,0,0
21.003,32,4,0,normal,5,173,1,135,0,0,0,0
21.004,19,8,0,normal,0,239,252,253,7,134,2,16
21.005,80,3,0,normal,68,76,33,0,0,0,0,0
21.006,19,8,0,normal,0,238,1,238,250,129,2,26
21.007,64,4,0,normal,2,205,0,1,0,0,0,0
21.008,32,4,0,normal,5,147,1,145,0,0,0,0
21.009,19,8,0,normal,8,0,6,29,32,119,2,35
21.01,19,8,0,normal,4,241,6,28,19,124,2,46
21.011,48,6,0,normal,133,122,128,1,112,0,0,0
21.012,32,4,0,normal,5,215,1,155,0,0,0,0
21.013,19,8,0,normal,237,248,11,255,3,126,2,55
21.014,19,8,0,normal,252,0,254,211,15,135,2,65
21.015,32,4,0,normal,5,161,1,165,0,0,0,0
21.016000000000002,19,8,0,normal,252,14,253,7,86,130,2,76
21.017,19,8,0,normal,0,8,3,243,222,129,2,86
21.018,32,4,0,normal,6,1,1,175,0,0,0,0
21.019000000000002,19,8,0,normal,254,16,7,15,251,116,2,95
21.02,48,6,0,normal,126,109,116,1,123,0,0,0
21.021,5,8,0,normal,196,185,74,184,1,189,0,0
21.022000000000002,19,8,0,normal,0,254,250,26,229,117,2,105
21.023,32,4,0,normal,5,151,1,185,0,0,0,0
21.024,19,8,0,normal,4,254,253,10,6,115,2,115
21.025000000000002,19,8,0,normal,5,11,0,252,37,123,2,126
21.026,32,4,0,normal,5,211,1,195,0,0,0,0
21.027,19,8,0,normal,3,0,255,1,31,131,2,135
21.028,64,4,0,normal,2,199,0,1,0,0,0,0
21.029,19,8,0,normal,248,249,4,225,48,126,2,146
21.03,48,6,0,normal,114,129,123,1,132,0,0,0
21.031,32,4,0,normal,5,199,1,205,0,0,0,0
21.032,19,8,0,normal,241,254,246,245,240,124,2,156
21.033,19,8,0,normal,249,0,4,7,25,124,2,165
21.034,32,4,0,normal,5,236,1,215,0,0,0,0
21.035,19,8,0,normal,3,11,253,15,239,124,2,176
21.036,19,8,0,normal,253,4,251,238,244,127,2,185
21.037,32,4,0,normal,5,173,1,225,0,0,0,0
21.038,19,8,0,normal,2,253,3,1,35,127,2,195
21.039,48,6,0,normal,115,125,128,1,142,0,0,0
21.04,19,8,0,normal,247,15,255,244,3,122,2,205
21.041,5,8,0,normal,196,183,80,185,1,199,0,0
21.042,32,4,0,normal,5,195,1,235,0,0,0,0
21.043,19,8,0,normal,241,253,254,216,235,120,2,216
21.044,80,3,0,normal,68,76,24,0,0,0,0,0
21.045,19,8,0,normal,13,5,4,10,21,127,2,225
21.046,64,4,0,normal,2,215,0,1,0,0,0,0
21.047,32,4,0,normal,5,158,1,245,0,0,0,0
21.048000000000002,19,8,0,normal,0,246,6,8,23,119,2,236
21.049,19,8,0,normal,250,239,1,248,15,127,2,245
21.05,48,6,0,normal,106,111,128,1,152,0,0,0
21.051000000000002,32,4,0,normal,5,243,1,255,0,0,0,0
21.052,19,8,0,normal,234,0,251,234,243,127,2,255
21.053,19,8,0,normal,249,237,0,249,238,125,2,9
21.054000000000002,32,4,0,normal,5,202,1,9,0,0,0,0
21.055,19,8,0,normal,0,254,0,0,16,134,2,20
21.056,19,8,0,normal,0,250,249,12,238,138,2,29
21.057000000000002,32,4,0,normal,6,102,1,19,0,0,0,0
21.058,19,8,0,normal,254,240,3,41,230,136,2,39
21.059,48,6,0,normal,109,113,129,1,163,0,0,0
21.06,19,8,0,normal,10,0,2,22,24,123,2,49
21.061,5,8,0,normal,193,185,81,185,1,209,0,0
21.062,32,4,0,normal,5,186,1,29,0,0,0,0
21.063,19,8,0,normal,6,246,1,2,2,130,2,59
21.064,19,8,0,normal,246,6,0,241,230,136,2,70
21.065,64,4,0,normal,2,199,0,1,0,0,0,0
21.066,32,4,0,normal,5,202,1,39,0,0,0,0
21.067,19,8,0,normal,245,10,5,16,255,130,2,79
21.068,19,8,0,normal,248,2,0,5,220,136,2,89
21.069,48,6,0,normal,144,116,130,1,172,0,0,0
21.07,32,4,0,normal,5,145,1,49,0,0,0,0
21.071,19,8,0,normal,0,235,255,247,23,135,2,100
21.072,19,8,0,normal,16,11,0,7,7,121,2,109
21.073,32,4,0,normal,6,21,1,59,0,0,0,0
21.074,19,8,0,normal,6,7,245,9,20,126,2,119
21.075,19,8,0,normal,251,243,249,3,252,125,2,130
21.076,32,4,0,normal,6,40,1,69,0,0,0,0
21.077,19,8,0,normal,244,253,8,250,1,126,2,139
21.078,48,6,0,normal,135,107,126,1,182,0,0,0
21.079,19,8,0,normal,0,247,1,15,9,135,2,149
21.080000000000002,5,8,0,normal,194,182,81,184,1,219,0,0
21.081,32,4,0,normal,6,20,1,79,0,0,0,0
21.082,19,8,0,normal,2,244,3,247,250,125,2,159
21.083000000000002,80,3,0,normal,68,79,31,0,0,0,0,0
21.084,19,8,0,normal,10,255,255,216,242,122,2,170
21.085,32,4,0,normal,5,235,1,89,0,0,0,0
21.086000000000002,19,8,0,normal,255,247,0,255,206,132,2,180
21.087,64,4,0,normal,2,210,0,1,0,0,0,0
21.088,19,8,0,normal,254,3,255,224,43,130,2,189
21.089000000000002,48,6,0,normal,137,125,133,1,192,0,0,0
21.09,32,4,0,normal,5,151,1,99,0,0,0,0
21.091,19,8,0,normal,254,7,253,18,6,128,2,199
21.092,19,8,0,normal,249,4,9,3,11,130,2,209
21.093,32,4,0,normal,5,162,1,109,0,0,0,0
21.094,19,8,0,normal,255,255,246,15,238,130,2,220
21.095,19,8,0,normal,249,20,255,38,253,126,2,230
21.096,32,4,0,normal,6,42,1,119,0,0,0,0
21.097,19,8,0,normal,247,0,2,8,0,126,2,240
21.098,48,6,0,normal,136,129,132,1,203,0,0,0
21.099,5,8,0,normal,195,183,83,184,1,229,0,0
21.1,19,8,0,normal,11,255,249,250,242,128,2,250
21.101,32,4,0,normal,5,205,1,129,0,0,0,0
21.102,19,8,0,normal,1,10,7,5,21,126,2,3
21.103,19,8,0,normal,241,245,0,15,253,132,2,13
21.104,32,4,0,normal,6,55,1,139,0,0,0,0
21.105,19,8,0,normal,248,21,248,36,0,125,2,24
21.106,64,4,0,normal,2,199,0,1,0,0,0,0
21.107,19,8,0,normal,249,15,253,245,229,123,2,33
21.108,48,6,0,normal,120,120,127,1,212,0,0,0
21.109,32,4,0,normal,5,164,1,149,0,0,0,0
21.11,19,8,0,normal,15,255,1,17,40,131,2,43
21.111,19,8,0,normal,254,246,1,21,2,127,2,53
21.112000000000002,32,4,0,normal,5,230,1,159,0,0,0,0
21.113,19,8,0,normal,238,1,3,0,22,132,2,63
21.114,19,8,0,normal,251,4,0,216,253,121,2,73
21.115000000000002,32,4,0,normal,5,226,1,169,0,0,0,0
21.116,19,8,0,normal,6,254,252,4,48,116,2,83
21.117,48,6,0,normal,130,122,125,1,222,0,0,0
21.118000000000002,5,8,0,normal,194,178,81,184,1,239,0,0
21.119,19,8,0,normal,235,12,5,244,0,133,2,94
21.12,32,4,0,normal,6,15,1,179,0,0,0,0
21.121,19,8,0,normal,13,3,3,28,250,129,2,104
21.122,80,3,0,normal,68,69,31,0,0,0,0,0
21.123,19,8,0,normal,241,4,3,249,244,125,2,114
21.124,32,4,0,normal,5,229,1,189,0,0,0,0
21.125,64,4,0,normal,2,176,0,1,0,0,0,0
21.126,19,8,0,normal,4,0,1,254,229,121,2,123
21.127,19,8,0,normal,15,250,4,235,0,124,2,133
21.128,48,6,0,normal,125,124,135,1,233,0,0,0
21.129,32,4,0,normal,6,60,1,199,0,0,0,0
21.13,19,8,0,normal,2,252,250,229,28,119,2,143
21.131,19,8,0,normal,252,1,243,231,230,123,2,153
21.132,32,4,0,normal,5,232,1,209,0,0,0,0
21.133,19,8,0,normal,10,250,254,254,240,129,2,164
21.134,19,8,0,normal,4,229,3,2,5,132,2,174
21.135,32,4,0,normal,5,130,1,219,0,0,0,0
21.136,19,8,0,normal,244,0,245,252,16,128,2,183
21.137,48,6,0,normal,128,125,125,1,242,0,0,0
21.138,5,8,0,normal,194,181,75,186,1,249,0,0
21.139,19,8,0,normal,249,5,0,233,25,132,2,193
21.14,32,4,0,normal,5,141,1,229,0,0,0,0
21.141000000000002,19,8,0,normal,0,2,246,214,240,120,2,204
21.142,19,8,0,normal,246,243,0,239,22,127,2,213
21.143,32,4,0,normal,6,3,1,239,0,0,0,0
21.144000000000002,19,8,0,normal,240,250,0,9,244,124,2,223
21.145,64,4,0,normal,2,196,0,1,0,0,0,0
21.146,19,8,0,normal,254,21,1,0,231,120,2,234
21.147000000000002,48,6,0,normal,125,139,127,1,253,0,0,0
21.148,32,4,0,normal,5,212,1,249,0,0,0,0
21.149,19,8,0,normal,249,239,2,251,8,127,2,243
21.150000000000002,19,8,0,normal,247,2,250,4,255,134,2,254
21.151,32,4,0,normal,5,176,1,3,0,0,0,0
21.152,19,8,0,normal,243,252,3,201,17,125,2,8
21.153,19,8,0,normal,245,253,253,232,218,130,2,17
21.154,32,4,0,normal,5,192,1,13,0,0,0,0
21.155,19,8,0,normal,253,8,0,225,13,134,2,27
21.156,48,6,0,normal,133,119,120,1,7,0,0,0
21.157,5,8,0,normal,193,180,84,184,1,3,0,0
21.158,19,8,0,normal,250,10,254,34,254,132,2,38
21.159,32,4,0,normal,5,239,1,23,0,0,0,0
21.16,19,8,0,normal,7,255,0,8,15,129,2,48
21.161,19,8,0,normal,239,2,253,246,9,135,2,58
21.162,80,3,0,normal,68,72,21,0,0,0,0,0
21.163,64,4,0,normal,2,219,0,1,0,0,0,0
21.164,32,4,0,normal,5,165,1,33,0,0,0,0
21.165,19,8,0,normal,12,4,1,27,244,133,2,68
21.166,19,8,0,normal,254,250,250,31,22,124,2,77
21.167,48,6,0,normal,133,129,126,1,16,0,0,0
21.168,32,4,0,normal,6,12,1,43,0,0,0,0
21.169,19,8,0,normal,250,235,1,1,245,122,2,88
21.17,19,8,0,normal,241,253,252,19,10,124,2,97
21.171,32,4,0,normal,5,246,1,53,0,0,0,0
21.172,19,8,0,normal,255,254,0,35,12,125,2,107
21.173000000000002,19,8,0,normal,8,8,1,250,249,121,2,117
21.174,32,4,0,normal,5,229,1,63,0,0,0,0
21.175,19,8,0,normal,250,252,3,33,7,126,2,127
21.176000000000002,48,6,0,normal,127,139,129,1,26,0,0,0
21.177,5,8,0,normal,195,181,75,185,1,13,0,0
21.178,19,8,0,normal,248,3,253,11,253,121,2,138
21.179000000000002,32,4,0,normal,5,205,1,73,0,0,0,0
21.18,19,8,0,normal,22,234,0,236,27,131,2,147
21.181,19,8,0,normal,1,9,1,0,245,125,2,157
21.182000000000002,32,4,0,normal,5,196,1,83,0,0,0,0
21.183,19,8,0,normal,0,238,5,38,248,132,2,168
21.184,64,4,0,normal,2,198,0,1,0,0,0,0
21.185,19,8,0,normal,250,253,0,242,12,124,2,178
21.186,48,6,0,normal,117,127,124,1,37,0,0,0
21.187,32,4,0,normal,5,203,1,93,0,0,0,0
21.188,19,8,0,normal,0,243,7,16,244,126,2,188
21.189,19,8,0,normal,6,2,9,252,23,120,2,197
21.19,32,4,0,normal,5,160,1,103,0,0,0,0
21.191,19,8,0,normal,16,252,251,0,25,123,2,207
21.192,19,8,0,normal,0,238,254,19,241,120,2,218
21.193,32,4,0,normal,5,181,1,113,0,0,0,0
21.194,19,8,0,normal,250,7,1,11,0,123,2,228
21.195,48,6,0,normal,120,132,135,1,47,0,0,0
21.196,19,8,0,normal,247,246,251,16,0,129,2,237
21.197,5,8,0,normal,193,183,79,183,1,23,0,0
21.198,32,4,0,normal,6,10,1,123,0,0,0,0
21.199,19,8,0,normal,0,253,1,228,8,124,2,247
21.2,19,8,0,normal,255,11,3,253,254,114,2,1
21.201,80,3,0,normal,68,67,29,0,0,0,0,0
21.202,64,4,0,normal,2,201,0,1,0,0,0,0
21.203,32,4,0,normal,5,181,1,133,0,0,0,0
21.204,19,8,0,normal,243,4,6,242,17,130,2,12
21.205000000000002,19,8,0,normal,247,249,9,234,244,136,2,21
21.206,48,6,0,normal,122,141,122,1,57,0,0,0
21.207,32,4,0,normal,5,226,1,143,0,0,0,0
21.208000000000002,19,8,0,normal,10,252,0,14,238,138,2,31
21.209,19,8,0,normal,10,253,255,38,249,124,2,42
21.21,32,4,0,normal,6,21,1,153,0,0,0,0
21.211000000000002,19,8,0,normal,242,0,0,242,225,127,2,52
21.212,19,8,0,normal,6,250,251,25,10,125,2,62
21.213,32,4,0,normal,6,10,1,163,0,0,0,0
21.214000000000002,19,8,0,normal,2,17,3,229,243,123,2,72
21.215,48,6,0,normal,131,124,122,1,66,0,0,0
21.216,19,8,0,normal,5,10,0,4,237,124,2,81
21.217,5,8,0,normal,194,182,80,184,1,33,0,0
21.218,32,4,0,normal,5,201,1,173,0,0,0,0
21.219,19,8,0,normal,237,16,246,8,0,125,2,92
21.22,19,8,0,normal,0,250,3,230,6,123,2,102
21.221,32,4,0,normal,5,198,1,183,0,0,0,0
21.222,64,4,0,normal,2,196,0,1,0,0,0,0
21.223,19,8,0,normal,255,5,0,18,20,128,2,112
21.224,19,8,0,normal,6,20,249,21,30,129,2,121
21.225,48,6,0,normal,147,145,126,1,77,0,0,0
21.226,32,4,0,normal,5,206,1,193,0,0,0,0
21.227,19,8,0,normal,5,250,13,15,0,119,2,131
21.228,19,8,0,normal,2,245,3,206,27,124,2,142
21.229,32,4,0,normal,5,135,1,203,0,0,0,0
21.23,19,8,0,normal,0,0,0,27,7,130,2,152
21.231,19,8,0,normal,254,4,250,5,241,133,2,162
21.232,32,4,0,normal,5,223,1,213,0,0,0,0
21.233,19,8,0,normal,6,2,9,225,254,122,2,171
21.234,48,6,0,normal,107,117,133,1,86,0,0,0
21.235,5,8,0,normal,194,178,82,185,1,43,0,0
21.236,19,8,0,normal,6,3,2,248,20,120,2,182
21.237000000000002,32,4,0,normal,5,215,1,223,0,0,0,0
21.238,19,8,0,normal,10,255,254,45,28,127,2,192
21.239,80,3,0,normal,68,60,39,0,0,0,0,0
21.240000000000002,19,8,0,normal,236,7,6,7,222,127,2,202
21.241,64,4,0,normal,2,195,0,1,0,0,0,0
21.242,32,4,0,normal,5,228,1,233,0,0,0,0
21.243000000000002,19,8,0,normal,19,7,2,0,8,123,2,211
21.244,19,8,0,normal,5,255,252,16,212,124,2,222
21.245,48,6,0,normal,134,140,130,1,96,0,0,0
21.246000000000002,32,4,0,normal,5,186,1,243,0,0,0,0
21.247,19,8,0,normal,0,2,7,18,18,127,2,232
21.248,19,8,0,normal,246,242,255,13,246,129,2,242
21.249,32,4,0,normal,5,180,1,253,0,0,0,0
21.25,19,8,0,normal,250,14,3,250,240,131,2,251
21.251,19,8,0,normal,8,6,0,235,0,134,2,5
21.252,32,4,0,normal,5,174,1,7,0,0,0,0
21.253,19,8,0,normal,0,16,255,254,229,130,2,15
21.254,48,6,0,normal,120,112,123,1,106,0,0,0
21.255,5,8,0,normal,195,172,75,185,1,53,0,0
21.256,19,8,0,normal,0,247,255,34,25,126,2,26
21.257,32,4,0,normal,6,4,1,17,0,0,0,0
21.258,19,8,0,normal,1,239,247,238,225,128,2,35
21.259,19,8,0,normal,251,4,2,13,238,129,2,45
21.26,32,4,0,normal,5,172,1,27,0,0,0,0
21.261,19,8,0,normal,7,12,3,253,11,119,2,55
21.262,64,4,0,normal,2,182,0,1,0,0,0,0
21.263,19,8,0,normal,4,13,250,0,8,123,2,65
21.264,48,6,0,normal,124,134,128,1,117,0,0,0
21.265,32,4,0,normal,5,225,1,37,0,0,0,0
21.266000000000002,19,8,0,normal,247,0,255,250,246,126,2,75
21.267,19,8,0,normal,248,0,255,238,218,131,2,85
21.268,32,4,0,normal,6,1,1,47,0,0,0,0
21.269000000000002,19,8,0,normal,248,6,251,250,246,125,2,95
21.27,19,8,0,normal,6,252,255,14,1,124,2,106
21.271,32,4,0,normal,5,232,1,57,0,0,0,0
21.272000000000002,19,8,0,normal,9,10,250,231,19,125,2,115
21.273,48,6,0,normal,105,120,125,1,127,0,0,0
21.274,19,8,0,normal,253,7,252,18,5,120,2,126
21.275000000000002,5,8,0,normal,194,182,80,185,1,64,0,0
21.276,32,4,0,normal,5,190,1,67,0,0,0,0
21.277,19,8,0,normal,5,253,12,230,53,122,2,135
21.278,80,3,0,normal,68,69,27,0,0,0,0,0
21.279,19,8,0,normal,6,12,4,238,11,124,2,145
21.28,32,4,0,normal,5,233,1,77,0,0,0,0
21.281,19,8,0,normal,1,253,254,6,238,122,2,156
21.282,64,4,0,normal,2,209,0,1,0,0,0,0
21.283,19,8,0,normal,4,243,251,214,18,130,2,165
21.284,48,6,0,normal,117,134,137,1,136,0,0,0
21.285,32,4,0,normal,5,143,1,87,0,0,0,0
21.286,19,8,0,normal,250,241,4,255,249,128,2,175
21.287,19,8,0,normal,251,252,1,244,247,126,2,186
21.288,32,4,0,normal,5,224,1,97,0,0,0,0
21.289,19,8,0,normal,6,5,249,28,1,125,2,195
21.29,19,8,0,normal,247,19,11,37,2,128,2,206
21.291,32,4,0,normal,6,38,1,107,0,0,0,0
21.292,19,8,0,normal,254,5,1,38,28,126,2,216
21.293,48,6,0,normal,143,127,125,1,147,0,0,0
21.294,5,8,0,normal,194,180,77,184,1,73,0,0
21.295,19,8,0,normal,242,248,1,20,18,129,2,225
21.296,32,4,0,normal,5,143,1,117,0,0,0,0
21.297,19,8,0,normal,248,255,4,245,232,134,2,235
21.298000000000002,19,8,0,normal,249,245,1,255,246,127,2,246
21.299,32,4,0,normal,5,173,1,127,0,0,0,0
21.3,64,4,0,normal,2,194,0,1,0,0,0,0
21.301000000000002,19,8,0,normal,0,236,4,229,238,132,2,255
21.302,19,8,0,normal,5,0,248,244,252,126,2,10
21.303,48,6,0,normal,139,147,131,1,156,0,0,0
21.304000000000002,32,4,0,normal,5,193,1,137,0,0,0,0
21.305,19,8,0,normal,12,251,243,232,209,125,2,19
21.306,19,8,0,normal,255,241,252,228,254,122,2,29
21.307000000000002,32,4,0,normal,6,14,1,147,0,0,0,0
21.308,19,8,0,normal,1,16,254,42,0,124,2,39
21.309,19,8,0,normal,24,238,254,223,220,116,2,50
21.31,32,4,0,normal,5,250,1,157,0,0,0,0
21.311,19,8,0,normal,243,254,4,9,8,133,2,60
21.312,48,6,0,normal,144,115,130,1,166,0,0,0
21.313,5,8,0,normal,194,179,75,184,1,83,0,0
21.314,19,8,0,normal,252,14,251,209,0,120,2,69
21.315,32,4,0,normal,5,213,1,167,0,0,0,0
21.316,19,8,0,normal,6,0,254,253,16,121,2,79
21.317,80,3,0,normal,68,64,21,0,0,0,0,0
21.318,19,8,0,normal,246,6,249,10,254,127,2,89
21.319,32,4,0,normal,6,11,1,177,0,0,0,0
21.32,19,8,0,normal,248,0,1,251,14,128,2,100
21.321,64,4,0,normal,2,194,0,1,0,0,0,0
21.322,19,8,0,normal,12,5,252,239,252,129,2,110
21.323,48,6,0,normal,105,119,125,1,176,0,0,0
21.324,32,4,0,normal,5,148,1,187,0,0,0,0
21.325,19,8,0,normal,246,1,254,248,229,125,2,120
21.326,19,8,0,normal,241,14,8,247,234,131,2,129
21.327,32,4,0,normal,5,249,1,197,0,0,0,0
21.328,19,8,0,normal,18,21,246,23,252,129,2,140
21.329,19,8,0,normal,7,7,5,245,237,132,2,149
21.330000000000002,32,4,0,normal,5,176,1,207,0,0,0,0
21.331,19,8,0,normal,18,249,255,253,226,119,2,159
21.332,48,6,0,normal,137,110,140,1,187,0,0,0
21.333000000000002,19,8,0,normal,0,246,2,207,250,125,2,169
21.334,5,8,0,normal,192,176,84,185,1,93,0,0
21.335,32,4,0,normal,5,239,1,217,0,0,0,0
21.336000000000002,19,8,0,normal,249,243,255,207,235,120,2,180
21.337,19,8,0,normal,236,6,0,244,13,118,2,189
21.338,64,4,0,normal,2,186,0,1,0,0,0,0
21.339000000000002,32,4,0,normal,6,19,1,227,0,0,0,0
21.34,19,8,0,normal,22,6,2,245,245,128,2,200
21.341,19,8,0,normal,13,4,4,238,12,123,2,209
21.342,48,6,0,normal,129,134,125,1,196,0,0,0
21.343,32,4,0,normal,5,169,1,237,0,0,0,0
21.344,19,8,0,normal,3,255,0,13,26,130,2,219
21.345,19,8,0,normal,5,251,255,9,249,129,2,230
